S6_signal
138.0
166.4068775542465
175.54048656744618
167.86803976699446
157.97748417728596
146.63543573232155
136.76631136306165
123.91726483479069
110.0
108.79673725407517
116.07626810880815
128.4594769103243
144.35775283242728
153.6165039498373
164.04293848232513
167.4579615449181
167.0
165.48997122419053
162.72577736278626
159.98291643836194
154.63092711893842
150.56172628324538
145.882466305633
140.61214684642724
135.29325516877773
129.96897499072412
123.05802017984757
115.5898309722517
108.35627550450883
102.69993038305793
96.18191789600823
93.68310329429009
93.0
95.0
99.0
105.68341330094148
130.43291700485776
141.95678736402917
125.40861574269184
72.31591965132614
76.96414358532209
81.63938883647229
87.57588174335643
94.71118899118892
103.11794975001293
111.36307605114949
126.54740622975906
126.79616383006226
117.50423505430028
109.64955617095696
100.99476708273613
93.03579192095306
85.38880579421118
79.13789142158849
75.08935183583077
75.0
76.98405539297258
80.0090356967208
83.07883358242167
89.03585395922238
95.11346583879123
105.25791354823559
137.9808375027765
138.0
136.02927271841125
133.064525297402
130.10705612444744
127.15681108617916
123.21373660434227
118.83333888759293
113.34888763302051
107.28102581108709
100.02418207681366
90.81225181225192
83.10881039382885
73.61719921622716
62.842045682045736
56.120569540900206
62.169557887867796
92.32647621527555
124.06073233826496
140.0834458109724
147.79379100104487
153.0
153.05888222482108
143.15133351172958
129.8556529662814
107.10266435138402
84.47426073340345
68.95670444866212
64.0
63.61038764438531
69.79133168255971
127.62637316429725
150.7929082480536
151.0
149.0463962222757
144.5353741709314
139.01798679696253
132.54845240938215
125.60855873121126
120.2153101476237
112.23150986037591
103.78134706134686
94.48656181837472
83.79340774221325
76.68099716528354
72.0
81.74706859139543
138.0
139.46522752568563
136.78831022855002
135.11675985750063
131.45061522889077
127.7896824198501
125.0
119.96734359591494
115.83842820977215
111.39681603969962
105.12710644986565
99.86742134110568
96.3090742341018
91.37887061979478
115.75698437360916
119.46521311227194
119.86051308326192
118.26082507698821
116.66603181459709
114.0760553807344
111.49105457248776
107.91075582624877
104.33537035051641
100.52938544878099
96.19877117505582
91.27520923576859
87.0810520509769
82.52928813057427
77.96404746992982
72.87908556473887
67.9015185700799
65.0
111.23210715139936
121.26653482751331
142.0
141.27977114134214
138.53769375702598
134.52472338958836
130.52053770057273
126.26256266759943
120.30760813169206
115.28018991455728
109.59093145319237
104.0
98.51663309756894
94.36699939815206
90.89926091895008
88.43582596048962
88.0
90.47863263745006
97.78912795390636
112.51857818764196
159.74882340431532
171.77427034408902
173.3072462165541
171.50629772337842
165.45000045917482
155.1637946055993
147.43487917311185
137.96998418777227
126.34972772299848
118.75284586912495
110.97340933264246
106.14883778639248
102.35836574581947
100.0
100.0
100.98349200619651
102.36336536469824
106.47910839291863
110.22401943624116
115.9613016001077
123.53699542536873
130.82772094408466
140.12899627921087
149.67394100331774
160.88110123944244
168.23073780319905
169.08305318774623
129.74492081338062
94.29655465082347
79.30527914389411
71.11567779060455
64.76003062652374
61.05825239874029
60.25990742446443
61.57461124008923
63.88591018989206
67.58107671484078
72.99604929227378
80.19597715666067
87.38620801567049
95.56258410675385
105.04425599805776
114.81329615421245
122.0115558475007
96.65229713904583
57.75587166113455
46.74452102532363
41.932221888024685
38.0
35.11221402182394
83.22022307207767
91.3408413155495
92.27275365039873
95.08741949139312
85.35517103505708
73.18856045608642
78.10599799171307
88.38479683822922
89.0
75.95600539582883
86.41645360627577
84.1902089179919
81.96703986900067
81.0
79.53005193955201
77.31609190585944
76.0
73.0
71.69240311629939
70.49053123428705
68.29162053954175
66.09566010181199
107.41619298143766
103.7346030483108
100.61590165969949
99.75478078261743
108.16024640589265
104.98188032497279
102.80648330328495
100.26789399682637
97.46426097930198
94.59482973109682
92.0
88.9722179062573
85.81392543949215
151.9258694251144
156.5057212775031
104.46315149838165
130.46735216419486
114.0460679965017
107.69040344692543
97.05383550666645
106.19846229717824
146.0
144.3835482752224
142.255549737517
139.13023771017225
136.0076026070673
133.77540318591093
130.5409224819245
127.31173518795669
123.54391125819699
118.43458288421364
114.6557463335275
110.44754568892489
106.24454539909374
144.04209413765489
149.59361092821635
111.83365687587343
87.74224209568284
110.89761507631755
154.5676175737525
153.4841126507308
152.0
149.3246731447605
148.2487209512508
145.17526879188227
142.10430796331588
139.03582980256405
133.96984314369342
131.71902355982104
126.53588393588402
122.36008507787132
117.19160162177705
112.35360554687578
107.25098669482462
104.57659725722866
162.75915037995853
136.1047629364285
170.44430618780066
169.4049808162918
167.36802765675813
166.33343859676145
163.30120556081275
161.27132051016045
158.24377544258263
154.65568717653844
153.0
149.17510065967465
145.1568362255385
142.14087230410306
139.1272011080192
134.23162977009142
131.213411835703
128.0
123.19057810970192
121.0
116.18577894229341
112.19010446214484
109.90055333499555
104.21213058912042
101.22980134946657
154.93949480268842
105.32586886914825
133.23706692514057
114.47440775960914
156.38414114530633
154.2140519571942
149.71459668913303
146.52900841123125
144.29296073206598
139.6471227089159
135.35629898291793
131.5646662351868
127.28447116349224
122.93452694661153
118.0169576984392
113.1035924935624
108.79162628272964
103.9341285502075
182.0
174.9189680813142
172.59116925592804
161.5576412241282
87.9765476654209
113.50158960916582
77.30254174892427
156.06953088156547
160.33031405830104
157.2332053298224
154.60653841189128
150.75068425162954
147.44941758591617
144.05097822155236
140.81065075842997
137.36718918434434
133.53123147321378
130.69921464260082
126.8066890262014
122.04697813270022
118.34020640924602
114.61578418835833
112.0
159.811308240754
154.0508518110403
187.18407201452197
183.77413281401616
179.18775827620442
173.7067470760758
168.02838160356066
163.23723166875493
156.14828509377358
150.3703124218591
143.3721194127851
136.72210855012224
128.7702453441584
120.4388281411183
112.67587229617229
103.29640941861736
94.74105189463583
174.31307782999363
119.62529650425896
69.0
158.1224024024025
152.52767993901466
144.93837301951072
139.3546495648193
132.7763423751962
126.20340246569756
120.72635515682057
114.76474345027984
109.51661934307867
103.97665455037847
98.55846055846095
94.58533151521507
90.44746762787602
87.60401532438716
85.0
87.23302018844385
95.49526348393151
109.77084390796779
121.93517495907625
159.460514172709
168.25133494612845
169.9190735701113
169.90877253694148
168.26511699727365
167.0
164.2359155172533
160.59379731682722
156.95502610891157
150.79938609350407
